,img_url,caption,n_likes_1000,n_comments,age
330,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10414004_226636450879237_534954723_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=pA5014mfSkoAX-IWot_&edm=APU89FABAAAA&ccb=7-4&oh=8ffb9c8300329afe51a97c671d3ef906&oe=615C7D01&_nc_sid=86f79a,The competition is always on your heels. #justdoit,166k,486,7 years ago
331,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10358283_672830022765515_894775384_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=CMY2dMlf7XEAX_Kjye3&edm=APU89FABAAAA&ccb=7-4&oh=1c87297ace4d5835c78cde3a501f7ab2&oe=615C521B&_nc_sid=86f79a,"You never know where the next step will take you. #justdoit

Pledge your Nike+ kilometers for a chance to earn your way to the ultimate runners retreat in Java Island, Indonesia.

Nike.com/justdoit",195k,1393,7 years ago
332,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299669_592120504219153_64692727_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fy757MZdjGwAX-83DbJ&edm=APU89FABAAAA&ccb=7-4&oh=fe01e5bc88bf5ebfe33567e7ca461945&oe=615CDD3B&_nc_sid=86f79a,Give yourself a round of applause. #justdoit,188k,1672,7 years ago
333,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299849_226081540935537_835774306_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LidkXJUYkL0AX9jFFjS&edm=APU89FABAAAA&ccb=7-4&oh=12664f0fc93455d6bcb30d4b99d8480a&oe=615DBBB5&_nc_sid=86f79a,"If you don’t explore your possibilities, you limit them. #justdoit",167k,577,7 years ago
334,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10387870_1423609811242444_1202091077_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=mvKzK50x6pgAX9tFCKw&edm=APU89FABAAAA&ccb=7-4&oh=51fef1c25243daaa1bf39545d6a15bed&oe=615D4AEF&_nc_sid=86f79a,"No toll this direction.

@therealanarvaez shows us how to #justdoit. Share your story by tagging your photos with #justdoit. Your move.",173k,726,7 years ago
335,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/10299676_233555980171134_1750925447_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3czV7J4Gl2QAX_M8Qmr&edm=APU89FABAAAA&ccb=7-4&oh=332b0626c18adbc2105a0762ad005f29&oe=615D60D5&_nc_sid=86f79a,One more adds up. #justdoit,144k,488,7 years ago
336,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10683796_575190425942797_269892757_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ggt3lTlHtWoAX_OdWfz&edm=APU89FABAAAA&ccb=7-4&oh=bc4ab45a47f0a115ef27f55545c02d45&oe=615DD9FD&_nc_sid=86f79a,"One giant step for man. #justdoit

@nicolasmuellair leaves his LunarENDOR footprints on the full moon.",296k,4101,7 years ago
337,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10358447_658895924196355_669168738_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-CiZ4BpkAGcAX_y97ff&edm=APU89FABAAAA&ccb=7-4&oh=18b5291bbe6422e09fc2a82c432e26b5&oe=615DCD07&_nc_sid=86f79a,"The most beautiful thing at the beach. #justdoit

30 dias.",157k,593,7 years ago
338,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10299778_309886315802902_1073683506_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Z0P01tAE7p0AX-0q3BZ&edm=APU89FABAAAA&ccb=7-4&oh=322a84aa79d7f774fb83f3bc9bd57baf&oe=615DA203&_nc_sid=86f79a,Where you play isn’t as important as how. #riskeverything,170k,582,7 years ago
339,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/929331_241152052742579_1532732970_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UQqm8WEVOxkAX_GbKs4&edm=APU89FABAAAA&ccb=7-4&oh=a5b611233de6c8971f0194f6e15cf9be&oe=615CB480&_nc_sid=86f79a,The view is the only thing worth stopping for. #justdoit,166k,494,7 years ago
340,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10299604_1427850837474499_1306485747_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=i7XBVnfYeBIAX-lgZ1n&edm=APU89FABAAAA&ccb=7-4&oh=ef2d5d800fe303b7fe8a34ace7baeee8&oe=615CDFE1&_nc_sid=86f79a,"If there were no votes.
If there was no award.
If there was no trophy.
There’d still be no quit.

@easymoneysniper won’t be satisfied with a title until it’s “Champion.&quot; #MVP",175k,857,7 years ago
341,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10299643_294449994052551_778542547_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=KXSmSXg-740AX9K2dFG&edm=APU89FABAAAA&ccb=7-4&oh=9e8a3bf8dfafd5813d8cc69874725502&oe=615CA690&_nc_sid=86f79a,"Records aren’t meant to last, especially when they’re your own. #justdoit

Tomorrow, Dutch Paralympian and 100, 200 &amp; 400m World Record holder, Marlou van Rhijn, takes the track for the first time in 2014.",188k,741,7 years ago
342,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10326396_1406803552931932_673894587_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vrv3nqP-008AX82Sted&edm=APU89FABAAAA&ccb=7-4&oh=cf4d8bb7eb8a1a569448d00aa8f607d4&oe=615CB7BC&_nc_sid=86f79a,"Take the necessary steps. #justdoit

One month till these stands are full for the Pre Classic. One more day to earn your way there.

Nike.com/justdoit",192k,1042,7 years ago
343,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/915425_284579278378306_2138923893_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Agcqv468tSAAX8CY17T&edm=APU89FABAAAA&ccb=7-4&oh=a2baa2d82823405a1f18fc539aea099c&oe=615D64F1&_nc_sid=86f79a,"Dedication gets you to the starting line. Determination gets you to the finish.

Tomorrow, thousands of women will take to the streets of Washington D.C. to finish something they started running towards months ago: 13.1. #werundc",174k,710,7 years ago
344,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10311054_378173618988881_1230770422_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=HSQ-Pi0UpzgAX-0yfvL&edm=APU89FABAAAA&ccb=7-4&oh=a08038b8d93b60fa2e9199514e3b160c&oe=615CE767&_nc_sid=86f79a,"If youre not pushing the game forward, youre holding it back. 
@cristiano shows off the Mercurial Superfly IV, @nikefootballs fastest boot ever. #justdoit",208k,1963,7 years ago
345,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10261115_1495794900644094_538297923_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=CFsGhaZFl98AX9Y7o2o&edm=APU89FABAAAA&ccb=7-4&oh=f830b80cb88050faeecc71ae3a2f9d0f&oe=615CF42E&_nc_sid=86f79a,"We learned how to play the game in your fields. How to hike your mountains and climb your walls. How to surf your waters and swim your seas. How to ski your slopes and skate your frozen ponds. How to run your trails and blaze our own.

You made us better. It’s only fair we do the same. #happyearthday",159k,749,7 years ago
346,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/1169763_1427567890835197_1670399919_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=i8bPFzzPl-IAX9Rr6UG&edm=APU89FABAAAA&ccb=7-4&oh=30410c40e3b946188f524bfdf587874d&oe=615C46D7&_nc_sid=86f79a,"He didn’t like being called “Coach” because he was more than that. He was a Professor of Competitive Response. He was a self-taught shoe cobbler who turned an office underneath the west grandstands into an R&amp;D lab. He was obsessive, meticulous and curious. He was an innovator who would do anything to eliminate the unnecessary. If he could shave ounces off shoes, his runners could trim seconds off their times. He was the co-founder of Blue Ribbon Sports. He is the spirit of Nike.

Today, Bill Bowerman’s statue watches over the homestretch at Hayward Field; a reminder to those fortunate enough to run there that the real purpose of running isn’t to win a race, but to test the limits of the human heart.

Come see for yourself: Nike.com/justdoit",145k,525,7 years ago
347,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e15/10013163_452656491534524_924008006_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=yJ9pV1H9X-wAX8tn7fM&edm=APU89FABAAAA&ccb=7-4&oh=77285746aca88aa6b1769a51b31e0c1f&oe=615C671F&_nc_sid=86f79a,"Home is where the heart is. Where the Men of Oregon were shaped by the Man of Oregon. Where splits were whittled down like wood, and flats were dissected like bugs. Where a passionate coach became a mad scientist, and waffle irons were used for making shoes, not brunch. Where a rebel from a small town nobody knew existed became a legend nobody could forget. Where making people better became the makings of a company.

We’d love to tell you the rest, but we’d rather you experience it.

Run your way to where it all began. Nike.com/justdoit",126k,760,7 years ago
348,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/10249118_629964670410938_44148233_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=7ArG5ZMjCGAAX9CFqbT&tn=4GYW1W2nZM7lKNex&edm=APU89FABAAAA&ccb=7-4&oh=a7681429faf9e962910db21eaf9c7950&oe=615C5B9C&_nc_sid=86f79a,Green would look good on you. #justdoit,118k,692,7 years ago
349,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/1171656_655416034528338_1889487942_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bEhz_2Uq-XUAX9tKu5Q&edm=APU89FABAAAA&ccb=7-4&oh=c09e8178e9f74a0424db96d411d4a959&oe=615DF838&_nc_sid=86f79a,You dont need a crowd. You just need a court. #justdoit,180k,1198,7 years ago
350,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/10004112_671430332917216_2066393555_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1VYhwv2WN3gAX_sS_Ih&edm=APU89FABAAAA&ccb=7-4&oh=99675aedf9155a33d8b8bedfcbd221f4&oe=615D8A27&_nc_sid=86f79a,"You were made to move. Now move the way you were meant to.

The #nikefree 2014 Running Collection revolutionizes natural motion flexibility with our first-ever hexagonal flex-groove pattern outsole, helping your foot move freely in all directions, and an anatomically-shaped heel designed to roll with your foot when it strikes the ground. See the rest of the collection at nike.com/free",168k,903,7 years ago
351,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/11378921_722295624558907_584702457_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Ogz7VHQ-wTIAX9nojII&edm=APU89FABAAAA&ccb=7-4&oh=a8284617a7fa7e136b4a20fe3b06fc95&oe=615DDA58&_nc_sid=86f79a,"We cant live without Air.

Its been 27 years since we started running on Air. Show us your favorite pair of #airmax on March 26th to celebrate Air Max Day.",216k,1582,7 years ago
352,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/11326839_1583384518582169_480893441_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=UwYJ47OLyv0AX-BoeUa&edm=APU89FABAAAA&ccb=7-4&oh=6f9b03cebaa7001211dd6dfeb968e720&oe=615C345D&_nc_sid=86f79a,"Give excuses the vacation. #justdoit

Follow @nikewomen for a dose of fitspiration.",162k,746,7 years ago
353,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/11357990_492176067602992_791143995_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=7ImD9E30So0AX83VRHx&edm=APU89FABAAAA&ccb=7-4&oh=7689448a13d440dfe94ffe31630ed709&oe=615C2369&_nc_sid=86f79a,"10 years of Nike Free have gone by fast. Heres to the next 10 going by faster. #justdoit

Check out the newest members of the #NikeFree family on nike.com",145k,398,7 years ago
354,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/11282073_979861385359420_774439144_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=wcpmvnhbacMAX8dc7DV&edm=APU89FABAAAA&ccb=7-4&oh=d7744d2df4d0802d96a6dbb17ca3f40b&oe=615DA651&_nc_sid=86f79a,"Get back in the swing of things. #justdoit

@nikebaseball has every base covered from here to home.",110k,330,7 years ago
355,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/1725324_718164818216905_1774112123_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=eawgC5ncZmkAX9pxxYl&edm=APU89FABAAAA&ccb=7-4&oh=08494664cec4b03f7c1414a0ea019e5b&oe=615C5CAE&_nc_sid=86f79a,"Everything stops for Carnaval. Except you. #justdoit

Tudo para no Carnaval. Menos você. #justdoit",146k,571,7 years ago
356,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/927869_517550141699730_687058124_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=j6UCY5xlIt8AX_x_Y8r&edm=APU89FABAAAA&ccb=7-4&oh=bbc643f31b79a80b9654473ca6a71544&oe=615D16D0&_nc_sid=86f79a,"Some medal moments are never televised.

@maya_kv shows us how to #justdoit. If youre taking it to the next level, tag your photos with #justdoit and you might be featured on our instagram channel. Your move.",170k,553,7 years ago
357,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/1971536_464708200321303_2055141077_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=H0yh9g99zuMAX8G_phZ&edm=APU89FABAAAA&ccb=7-4&oh=01d73b5d8f3e4eddc09c4ed9964152b3&oe=615D8F10&_nc_sid=86f79a,"Stand above those who stood above the rest. #justdoit

The Nike #Flyknit Trainer Chukka FSB features a wool-blend upper to keep you warm on your way to the top.",198k,1505,7 years ago
358,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/916997_1483682575192532_1622482531_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=m45MqwMOqewAX_buLlh&tn=4GYW1W2nZM7lKNex&edm=APU89FABAAAA&ccb=7-4&oh=dbda44e317a5a2b7044258d0570ffed6&oe=615C811E&_nc_sid=86f79a,The goal is clear: make it a blur. #justdoit,167k,465,7 years ago
359,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/e15/1723882_413507658784765_438642637_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=idl1j0bT9ukAX8nokwd&tn=4GYW1W2nZM7lKNex&edm=APU89FABAAAA&ccb=7-4&oh=b2ab89acd1b91d1c8ab970ef2e98f551&oe=615C6EAB&_nc_sid=86f79a,Just like you dreamed it. But faster. #justdoit,157k,393,7 years ago
360,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/914316_279302055556448_1505140708_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=w7s1h2uFjKwAX-hu41M&edm=APU89FABAAAA&ccb=7-4&oh=67d563a5cd836e1b1aea11ac4a0a17bc&oe=615D2CDD&_nc_sid=86f79a,Your life’s work in as little time as possible. #justdoit,165k,503,7 years ago
361,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1738366_213538632177498_806123161_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Wc2a6kLZn44AX9oenqi&edm=APU89FABAAAA&ccb=7-4&oh=99c1732f4771c8683179f39cb07f42f7&oe=615C384E&_nc_sid=86f79a,"What does it take to get to the top of the podium?
The same thing it takes to get to the top of the world.
#justdoit",166k,746,7 years ago
362,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1724713_674112452652029_1565530382_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=NZMmi0DDs18AX-qGm2Z&edm=APU89FABAAAA&ccb=7-4&oh=2b13145297b8b48f8a80a7e0e2a2aac7&oe=615C8C14&_nc_sid=86f79a,"An undersized QB shouldnt play so big. Running backs shouldnt look for contact. Fifth-round corners shouldnt be shut down corners. The defense shouldnt be the star of the show. Head coaches shouldnt coach like theyre still in college. A team with no rings, from the Pacific Northwest, shouldnt win.

Shouldnt.

#justdoit",186k,1219,7 years ago
363,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1661370_241204732717611_1699759476_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vIFoJxcOWzEAX9hCfLh&edm=APU89FABAAAA&ccb=7-4&oh=58d9216f5e65acbd7b1d83133910c319&oe=615C1DE4&_nc_sid=86f79a,You did everything you could. Now do everything you can. #justdoit,204k,1202,7 years ago
364,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1169712_259375927558576_216870163_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=tAFFMTOqC2IAX-75yMC&edm=APU89FABAAAA&ccb=7-4&oh=5852f545034f6cb8753d33c84136c838&oe=615D7394&_nc_sid=86f79a,6 a.m. Board Meeting. #justdoit,129k,440,7 years ago
365,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1723952_1435457963356234_2048747517_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Vo2EA-9d214AX86iPyU&edm=APU89FABAAAA&ccb=7-4&oh=ec7e161245939317f21fab141ae248a5&oe=615D840B&_nc_sid=86f79a,¡Vamos! #justdoit,129k,980,7 years ago
366,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1723819_722692697761210_973910128_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=uphilKbw14QAX-4mL2D&edm=APU89FABAAAA&ccb=7-4&oh=15cfe360153351befb6bc405fa75f432&oe=615D84DC&_nc_sid=86f79a,"There are always detours, but never shortcuts. #justdoit

Li Na leaves Australia with a title, a trophy and a legend that keeps growing.",102k,1464,7 years ago
367,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1597669_207709626085890_1377556124_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aEfwEg-s8KIAX-z-ind&edm=APU89FABAAAA&ccb=7-4&oh=0a85cbdcaff9472d3aa3d504074607bb&oe=615C8BDE&_nc_sid=86f79a,"All you have to worry about is how far you’re going to run. #justdoit

@gomofarah leads the way in the lighter, stronger #Flyknit Lunar2 from @nikerunning.",176k,857,7 years ago
368,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1599479_206580262878874_1922046186_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=k19u9C_OFgcAX-FEIO0&edm=APU89FABAAAA&ccb=7-4&oh=904f77c5e124d7326b4d9292fb6e0427&oe=615CAE26&_nc_sid=86f79a,Finish the season on your terms. #justdoit,175k,3015,7 years ago
369,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1515813_264040823746185_198914518_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=T_K6R6EFhy0AX8HJgrC&edm=APU89FABAAAA&ccb=7-4&oh=c83e8dc0657a1bd4b9591b00886aa318&oe=615DD4FE&_nc_sid=86f79a,"If the pool gets crowded, find a bigger one. #justdoit",173k,1050,7 years ago
370,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1527545_1407294362850449_544923903_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2LSK1AHD1xMAX-yj0Qw&edm=APU89FABAAAA&ccb=7-4&oh=cf6d01f297bc548aca41397bbc30638c&oe=615CD531&_nc_sid=86f79a,"If you want to play the game everywhere, play it anywhere. #justdoit

In Mumbai, not much gets in the way of cricket. If youre not letting anything stop you, tag your photos with #justdoit and you could be featured on our Instagram channel. Your move.

खेलना हैं हर जगह तो खेलो कहीं भी #justdoit",133k,479,7 years ago
371,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1169013_1412952632278246_123889156_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=s1YOr6oXY-IAX8wJ84d&edm=APU89FABAAAA&ccb=7-4&oh=e7cf7670a1a7b95eb9b12c1b872ab0a4&oe=615D6C41&_nc_sid=86f79a,Todays resolution: find a new half-pipe. #justdoit,158k,726,7 years ago
372,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/927836_252796068218666_1625090872_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=0YiVdivRqKAAX-ono-g&edm=APU89FABAAAA&ccb=7-4&oh=d126e2d486e7bc985070fac89588b52f&oe=615C1786&_nc_sid=86f79a,Every wave is yours when youre the last one out. #justdoit,174k,848,7 years ago
373,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1168538_203587916505233_1658307272_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=M-ahZuhzUmsAX9iHTDf&edm=APU89FABAAAA&ccb=7-4&oh=dfb934053d3281393aa2e7b85d4fa346&oe=615CAFFF&_nc_sid=86f79a,"Todays resolution: finish decorating. #justdoit

From the practice field to the podium, follow @usnikefootball for an all-access pass in Pasadena.",148k,868,7 years ago
374,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1516514_267460163403559_1728832854_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HM_QuwnulNEAX8r_6tn&edm=APU89FABAAAA&ccb=7-4&oh=6a653ceafa9a44bef133ab0b19a2b3fc&oe=615C2DF9&_nc_sid=86f79a,Complaining about Mondays was so last year. #justdoit,131k,579,7 years ago
375,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1517315_540484542715014_1160758568_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=YozCs_To09YAX_vVMoF&edm=APU89FABAAAA&ccb=7-4&oh=db72e8437289c0f920a65f14c0d88a17&oe=615CCA78&_nc_sid=86f79a,Todays resolution: take the stairs. #justdoit,141k,396,7 years ago
376,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1516938_784663494882333_967120251_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=HWMZvspZShUAX_KdTbP&edm=APU89FABAAAA&ccb=7-4&oh=53363c51cc263a4014728f80a04a3dc8&oe=615D202E&_nc_sid=86f79a,Day 2/365. #justdoit,186k,795,7 years ago
377,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/e15/1530664_1473160769577245_49186665_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=5pykmLqC6UwAX-tpFtq&edm=APU89FABAAAA&ccb=7-4&oh=bc00d0f5cf3cff0caf52ef9e8f20892f&oe=615C41C7&_nc_sid=86f79a,":
Resolutions are not supposed to last a month. 
They aren’t supposed to be recycled. 
They aren’t supposed to be forgotten. 
They aren’t supposed to be a lie you tell yourself year after year.

Resolutions are meant to be kept. 
Theyre meant to stick.
Theyre meant to change you.
Theyre meant to make you better than you were last year;

And better than last year starts by being better than yesterday.

This year, don’t make a resolution.
Make 365. 
#justdoit",184k,804,7 years ago
